wavelength,flux,ivar,mask,model
3860.8000000000593,3.4951491355895996,0.10428311675786972,0,3.446359872817993
3861.6000000000595,8.139315605163574,0.11870312690734863,0,3.390876054763794
3862.4000000000597,6.326998233795166,0.10787177830934525,0,3.371607542037964
3863.20000000006,5.805222034454346,0.1028420552611351,0,3.393422842025757
3864.00000000006,4.621518135070801,0.09154738485813141,0,3.454334020614624
3864.80000000006,5.1760125160217285,0.09617335349321365,0,3.5499017238616943
3865.6000000000604,6.940567970275879,0.09764548391103745,0,3.6740217208862305
3866.4000000000606,0.6307199001312256,0.09494058042764664,0,3.8184359073638916
3867.2000000000608,4.111260414123535,0.10649918764829636,0,3.9687297344207764
3868.000000000061,10.253534317016602,0.11419255286455154,0,4.111763954162598
3868.800000000061,4.6305437088012695,0.09928301721811295,0,4.232538223266602
3869.6000000000613,0.5786711573600769,0.11171463876962662,0,4.316937446594238
3870.4000000000615,1.1626559495925903,0.11910640448331833,0,4.356443405151367
3871.2000000000617,2.2040555477142334,0.1237911805510521,0,4.354578018188477
3872.000000000062,0.7182958126068115,0.12263768911361694,0,4.320932865142822
3872.800000000062,6.508517265319824,0.13060146570205688,0,4.272683620452881
3873.600000000062,4.678075313568115,0.11901723593473434,0,4.229963302612305
3874.4000000000624,2.538588762283325,0.09778834879398346,0,4.208120346069336
3875.2000000000626,1.4173240661621094,0.10029172897338867,0,4.2124128341674805
3876.0000000000628,-1.1757439374923706,0.08420877158641815,0,4.235795974731445
3876.800000000063,2.1472156047821045,0.08903072774410248,0,4.262366771697998
3877.600000000063,2.2062535285949707,0.09041411429643631,0,4.275122165679932
3878.4000000000633,2.6932170391082764,0.10614114254713058,0,4.265734672546387
3879.2000000000635,8.979714393615723,0.09262360632419586,0,4.2375288009643555
3880.0000000000637,5.841033935546875,0.10295996069908142,0,4.20053243637085
3880.800000000064,4.220066070556641,0.11238773912191391,0,4.165908336639404
3881.600000000064,4.792496681213379,0.10137517005205154,0,4.145314693450928
3882.400000000064,1.1401208639144897,0.10319816321134567,0,4.1450114250183105
3883.2000000000644,4.0560760498046875,0.10918290168046951,0,4.16366720199585
3884.0000000000646,-0.20699448883533478,0.09691651165485382,0,4.196037769317627
3884.8000000000648,12.896358489990234,0.10602441430091858,0,4.236206531524658
3885.600000000065,9.178092956542969,0.07912338525056839,0,4.273766040802002
3886.400000000065,1.6922496557235718,0.10683634132146835,0,4.298457145690918
3887.2000000000653,5.067654609680176,0.12279187142848969,0,4.3112688064575195
3888.0000000000655,1.026427984237671,0.10988712310791016,0,4.319334506988525
3888.8000000000657,2.9524731636047363,0.10513829439878464,0,4.333578109741211
3889.600000000066,4.083782196044922,0.08959151059389114,0,4.363295078277588
3890.400000000066,-0.06025857850909233,0.1330181509256363,0,4.4095563888549805
3891.200000000066,-1.8260400295257568,0.10061630606651306,0,4.465190410614014
3892.0000000000664,3.467134952545166,0.09522086381912231,0,4.5178422927856445
3892.8000000000666,4.656965255737305,0.09914810955524445,0,4.556018352508545
3893.6000000000668,4.193007946014404,0.09467773884534836,0,4.570390701293945
3894.400000000067,5.111987113952637,0.09161792695522308,0,4.552077293395996
3895.200000000067,6.54110860824585,0.09397901594638824,0,4.497976779937744
3896.0000000000673,4.8180975914001465,0.10695474594831467,0,4.407116413116455
3896.8000000000675,9.130407333374023,0.08494849503040314,0,4.2871479988098145
3897.6000000000677,7.6663103103637695,0.09271182864904404,0,4.151912689208984
3898.400000000068,9.205038070678711,0.09639579057693481,0,4.0245795249938965
3899.200000000068,4.498354434967041,0.09201980382204056,0,3.9284188747406006
3900.000000000068,1.1938222646713257,0.10179749876260757,0,3.877028703689575
3900.8000000000684,5.942226409912109,0.10317206382751465,0,3.87939453125
3901.6000000000686,0.866060197353363,0.09579398483037949,0,3.934903860092163
3902.4000000000688,0.8192616701126099,0.0995732843875885,0,4.034226894378662
3903.200000000069,5.980456829071045,0.08768855035305023,0,4.160236835479736
3904.000000000069,2.390613555908203,0.11243885010480881,0,4.296968460083008
3904.8000000000693,1.2556304931640625,0.10739316046237946,0,4.427299499511719
